state,series_id,year,month,avg_weekly_earnings,date
Alabama,SMU01000000500000011,2022,1,978.49,2022-01-01
Alabama,SMU01000000500000011,2022,2,989.47,2022-02-01
Alabama,SMU01000000500000011,2022,3,981.04,2022-03-01
Alabama,SMU01000000500000011,2022,4,995.44,2022-04-01
Alabama,SMU01000000500000011,2022,5,1008.91,2022-05-01
Alabama,SMU01000000500000011,2022,6,994.74,2022-06-01
Alabama,SMU01000000500000011,2022,7,1002.52,2022-07-01
Alabama,SMU01000000500000011,2022,8,991.9,2022-08-01
Alabama,SMU01000000500000011,2022,9,1002.14,2022-09-01
Alabama,SMU01000000500000011,2022,10,1019.66,2022-10-01
Alabama,SMU01000000500000011,2022,11,993.33,2022-11-01
Alabama,SMU01000000500000011,2022,12,1002.92,2022-12-01
Alabama,SMU01000000500000011,2023,1,1013.42,2023-01-01
Alabama,SMU01000000500000011,2023,2,1002.07,2023-02-01
Alabama,SMU01000000500000011,2023,3,994.98,2023-03-01
Alabama,SMU01000000500000011,2023,4,1024.85,2023-04-01
Alabama,SMU01000000500000011,2023,5,1007.23,2023-05-01
Alabama,SMU01000000500000011,2023,6,1002.23,2023-06-01
Alabama,SMU01000000500000011,2023,7,1018.79,2023-07-01
Alabama,SMU01000000500000011,2023,8,1015.34,2023-08-01
Alabama,SMU01000000500000011,2023,9,1020.3,2023-09-01
Alabama,SMU01000000500000011,2023,10,1031.21,2023-10-01
Alabama,SMU01000000500000011,2023,11,1023.12,2023-11-01
Alabama,SMU01000000500000011,2023,12,1044.12,2023-12-01
Alabama,SMU01000000500000011,2024,1,1015.01,2024-01-01
Alabama,SMU01000000500000011,2024,2,1031.21,2024-02-01
Alabama,SMU01000000500000011,2024,3,1029.7,2024-03-01
Alabama,SMU01000000500000011,2024,4,1031.21,2024-04-01
Alabama,SMU01000000500000011,2024,5,1034.31,2024-05-01
Alabama,SMU01000000500000011,2024,6,1053.54,2024-06-01
Alabama,SMU01000000500000011,2024,7,1036.73,2024-07-01
Alabama,SMU01000000500000011,2024,8,1044.91,2024-08-01
Alabama,SMU01000000500000011,2024,9,1063.53,2024-09-01
Alabama,SMU01000000500000011,2024,10,1060.01,2024-10-01
Alabama,SMU01000000500000011,2024,11,1065.15,2024-11-01
Alabama,SMU01000000500000011,2024,12,1096.48,2024-12-01
Alabama,SMU01000000500000011,2025,1,1065.37,2025-01-01
Alabama,SMU01000000500000011,2025,2,1112.3,2025-02-01
Alabama,SMU01000000500000011,2025,3,1106.96,2025-03-01
Alabama,SMU01000000500000011,2025,4,1101.01,2025-04-01
Alabama,SMU01000000500000011,2025,5,1097.54,2025-05-01
Alabama,SMU01000000500000011,2025,6,1119.2,2025-06-01
Alabama,SMU01000000500000011,2025,7,1105.95,2025-07-01
Alabama,SMU01000000500000011,2025,8,1115.1,2025-08-01
Alabama,SMU01000000500000011,2025,9,1115.77,2025-09-01
Alabama,SMU01000000500000011,2025,10,1123.95,2025-10-01
Alabama,SMU01000000500000011,2025,11,1152.36,2025-11-01
Alabama,SMU01000000500000011,2025,12,1137.78,2025-12-01
Alaska,SMU02000000500000011,2022,1,1142.64,2022-01-01
Alaska,SMU02000000500000011,2022,2,1129.83,2022-02-01
Alaska,SMU02000000500000011,2022,3,1132.61,2022-03-01
Alaska,SMU02000000500000011,2022,4,1155.7,2022-04-01
Alaska,SMU02000000500000011,2022,5,1184.41,2022-05-01
Alaska,SMU02000000500000011,2022,6,1183.19,2022-06-01
Alaska,SMU02000000500000011,2022,7,1229.35,2022-07-01
Alaska,SMU02000000500000011,2022,8,1206.46,2022-08-01
Alaska,SMU02000000500000011,2022,9,1198.12,2022-09-01
Alaska,SMU02000000500000011,2022,10,1217.3,2022-10-01
Alaska,SMU02000000500000011,2022,11,1173.62,2022-11-01
Alaska,SMU02000000500000011,2022,12,1179.49,2022-12-01
Alaska,SMU02000000500000011,2023,1,1217.92,2023-01-01
Alaska,SMU02000000500000011,2023,2,1166.16,2023-02-01
Alaska,SMU02000000500000011,2023,3,1170.67,2023-03-01
Alaska,SMU02000000500000011,2023,4,1204.09,2023-04-01
Alaska,SMU02000000500000011,2023,5,1182.43,2023-05-01
Alaska,SMU02000000500000011,2023,6,1201.31,2023-06-01
Alaska,SMU02000000500000011,2023,7,1258.12,2023-07-01
Alaska,SMU02000000500000011,2023,8,1252.55,2023-08-01
Alaska,SMU02000000500000011,2023,9,1245.73,2023-09-01
Alaska,SMU02000000500000011,2023,10,1224.85,2023-10-01
Alaska,SMU02000000500000011,2023,11,1195.28,2023-11-01
Alaska,SMU02000000500000011,2023,12,1185.03,2023-12-01
Alaska,SMU02000000500000011,2024,1,1189.28,2024-01-01
Alaska,SMU02000000500000011,2024,2,1222.3,2024-02-01
Alaska,SMU02000000500000011,2024,3,1208.82,2024-03-01
Alaska,SMU02000000500000011,2024,4,1237.08,2024-04-01
Alaska,SMU02000000500000011,2024,5,1246.16,2024-05-01
Alaska,SMU02000000500000011,2024,6,1268.81,2024-06-01
Alaska,SMU02000000500000011,2024,7,1248.02,2024-07-01
Alaska,SMU02000000500000011,2024,8,1257.18,2024-08-01
Alaska,SMU02000000500000011,2024,9,1289.45,2024-09-01
Alaska,SMU02000000500000011,2024,10,1244.48,2024-10-01
Alaska,SMU02000000500000011,2024,11,1232.64,2024-11-01
Alaska,SMU02000000500000011,2024,12,1240.92,2024-12-01
Alaska,SMU02000000500000011,2025,1,1248.98,2025-01-01
Alaska,SMU02000000500000011,2025,2,1303.86,2025-02-01
Alaska,SMU02000000500000011,2025,3,1288.62,2025-03-01
Alaska,SMU02000000500000011,2025,4,1291.39,2025-04-01
Alaska,SMU02000000500000011,2025,5,1308.59,2025-05-01
Alaska,SMU02000000500000011,2025,6,1338.2,2025-06-01
Alaska,SMU02000000500000011,2025,7,1348.88,2025-07-01
Alaska,SMU02000000500000011,2025,8,1343.19,2025-08-01
Alaska,SMU02000000500000011,2025,9,1334.55,2025-09-01
Alaska,SMU02000000500000011,2025,10,1337.72,2025-10-01
Alaska,SMU02000000500000011,2025,11,1335.6,2025-11-01
Alaska,SMU02000000500000011,2025,12,1311.6,2025-12-01
Arizona,SMU04000000500000011,2022,1,1056.18,2022-01-01
Arizona,SMU04000000500000011,2022,2,1053.0,2022-02-01
Arizona,SMU04000000500000011,2022,3,1042.27,2022-03-01
Arizona,SMU04000000500000011,2022,4,1053.7,2022-04-01
Arizona,SMU04000000500000011,2022,5,1062.87,2022-05-01
Arizona,SMU04000000500000011,2022,6,1046.33,2022-06-01
Arizona,SMU04000000500000011,2022,7,1058.4,2022-07-01
Arizona,SMU04000000500000011,2022,8,1064.35,2022-08-01
Arizona,SMU04000000500000011,2022,9,1067.32,2022-09-01
Arizona,SMU04000000500000011,2022,10,1086.89,2022-10-01
Arizona,SMU04000000500000011,2022,11,1063.9,2022-11-01
Arizona,SMU04000000500000011,2022,12,1070.15,2022-12-01
Arizona,SMU04000000500000011,2023,1,1113.36,2023-01-01
Arizona,SMU04000000500000011,2023,2,1101.1,2023-02-01
Arizona,SMU04000000500000011,2023,3,1084.34,2023-03-01
Arizona,SMU04000000500000011,2023,4,1126.65,2023-04-01
Arizona,SMU04000000500000011,2023,5,1081.25,2023-05-01
Arizona,SMU04000000500000011,2023,6,1084.36,2023-06-01
Arizona,SMU04000000500000011,2023,7,1118.99,2023-07-01
Arizona,SMU04000000500000011,2023,8,1105.89,2023-08-01
Arizona,SMU04000000500000011,2023,9,1104.15,2023-09-01
Arizona,SMU04000000500000011,2023,10,1125.7,2023-10-01
Arizona,SMU04000000500000011,2023,11,1107.75,2023-11-01
Arizona,SMU04000000500000011,2023,12,1117.9,2023-12-01
Arizona,SMU04000000500000011,2024,1,1136.1,2024-01-01
Arizona,SMU04000000500000011,2024,2,1141.7,2024-02-01
Arizona,SMU04000000500000011,2024,3,1138.64,2024-03-01
Arizona,SMU04000000500000011,2024,4,1158.5,2024-04-01
Arizona,SMU04000000500000011,2024,5,1154.14,2024-05-01
Arizona,SMU04000000500000011,2024,6,1178.96,2024-06-01
Arizona,SMU04000000500000011,2024,7,1157.63,2024-07-01
Arizona,SMU04000000500000011,2024,8,1169.85,2024-08-01
Arizona,SMU04000000500000011,2024,9,1202.18,2024-09-01
Arizona,SMU04000000500000011,2024,10,1175.5,2024-10-01
Arizona,SMU04000000500000011,2024,11,1170.23,2024-11-01
Arizona,SMU04000000500000011,2024,12,1206.84,2024-12-01
Arizona,SMU04000000500000011,2025,1,1190.86,2025-01-01
Arizona,SMU04000000500000011,2025,2,1219.53,2025-02-01
Arizona,SMU04000000500000011,2025,3,1225.62,2025-03-01
Arizona,SMU04000000500000011,2025,4,1200.27,2025-04-01
Arizona,SMU04000000500000011,2025,5,1191.96,2025-05-01
Arizona,SMU04000000500000011,2025,6,1214.15,2025-06-01
Arizona,SMU04000000500000011,2025,7,1194.33,2025-07-01
Arizona,SMU04000000500000011,2025,8,1198.44,2025-08-01
Arizona,SMU04000000500000011,2025,9,1206.33,2025-09-01
Arizona,SMU04000000500000011,2025,10,1205.3,2025-10-01
Arizona,SMU04000000500000011,2025,11,1216.04,2025-11-01
Arizona,SMU04000000500000011,2025,12,1193.4,2025-12-01
Arkansas,SMU05000000500000011,2022,1,872.85,2022-01-01
Arkansas,SMU05000000500000011,2022,2,870.39,2022-02-01
Arkansas,SMU05000000500000011,2022,3,886.24,2022-03-01
Arkansas,SMU05000000500000011,2022,4,881.73,2022-04-01
Arkansas,SMU05000000500000011,2022,5,897.4,2022-05-01
Arkansas,SMU05000000500000011,2022,6,871.47,2022-06-01
Arkansas,SMU05000000500000011,2022,7,873.62,2022-07-01
Arkansas,SMU05000000500000011,2022,8,889.71,2022-08-01
Arkansas,SMU05000000500000011,2022,9,891.99,2022-09-01
Arkansas,SMU05000000500000011,2022,10,930.46,2022-10-01
Arkansas,SMU05000000500000011,2022,11,912.06,2022-11-01
Arkansas,SMU05000000500000011,2022,12,920.12,2022-12-01
Arkansas,SMU05000000500000011,2023,1,953.67,2023-01-01
Arkansas,SMU05000000500000011,2023,2,943.54,2023-02-01
Arkansas,SMU05000000500000011,2023,3,934.26,2023-03-01
Arkansas,SMU05000000500000011,2023,4,957.95,2023-04-01
Arkansas,SMU05000000500000011,2023,5,938.7,2023-05-01
Arkansas,SMU05000000500000011,2023,6,932.88,2023-06-01
Arkansas,SMU05000000500000011,2023,7,955.56,2023-07-01
Arkansas,SMU05000000500000011,2023,8,947.69,2023-08-01
Arkansas,SMU05000000500000011,2023,9,948.06,2023-09-01
Arkansas,SMU05000000500000011,2023,10,978.87,2023-10-01
Arkansas,SMU05000000500000011,2023,11,971.95,2023-11-01
Arkansas,SMU05000000500000011,2023,12,979.99,2023-12-01
Arkansas,SMU05000000500000011,2024,1,955.86,2024-01-01
Arkansas,SMU05000000500000011,2024,2,990.5,2024-02-01
Arkansas,SMU05000000500000011,2024,3,985.23,2024-03-01
Arkansas,SMU05000000500000011,2024,4,992.84,2024-04-01
Arkansas,SMU05000000500000011,2024,5,1001.75,2024-05-01
Arkansas,SMU05000000500000011,2024,6,1007.42,2024-06-01
Arkansas,SMU05000000500000011,2024,7,987.74,2024-07-01
Arkansas,SMU05000000500000011,2024,8,1002.33,2024-08-01
Arkansas,SMU05000000500000011,2024,9,1019.39,2024-09-01
Arkansas,SMU05000000500000011,2024,10,1010.88,2024-10-01
Arkansas,SMU05000000500000011,2024,11,1002.24,2024-11-01
Arkansas,SMU05000000500000011,2024,12,1034.53,2024-12-01
Arkansas,SMU05000000500000011,2025,1,999.88,2025-01-01
Arkansas,SMU05000000500000011,2025,2,1037.23,2025-02-01
Arkansas,SMU05000000500000011,2025,3,1050.88,2025-03-01
Arkansas,SMU05000000500000011,2025,4,1029.35,2025-04-01
Arkansas,SMU05000000500000011,2025,5,1033.37,2025-05-01
Arkansas,SMU05000000500000011,2025,6,1046.68,2025-06-01
Arkansas,SMU05000000500000011,2025,7,1031.98,2025-07-01
Arkansas,SMU05000000500000011,2025,8,1036.34,2025-08-01
Arkansas,SMU05000000500000011,2025,9,1036.5,2025-09-01
Arkansas,SMU05000000500000011,2025,10,1036.5,2025-10-01
Arkansas,SMU05000000500000011,2025,11,1051.78,2025-11-01
Arkansas,SMU05000000500000011,2025,12,1044.58,2025-12-01
California,SMU06000000500000011,2022,1,1297.85,2022-01-01
California,SMU06000000500000011,2022,2,1271.33,2022-02-01
California,SMU06000000500000011,2022,3,1266.26,2022-03-01
California,SMU06000000500000011,2022,4,1276.24,2022-04-01
California,SMU06000000500000011,2022,5,1313.55,2022-05-01
California,SMU06000000500000011,2022,6,1283.81,2022-06-01
California,SMU06000000500000011,2022,7,1298.6,2022-07-01
California,SMU06000000500000011,2022,8,1291.72,2022-08-01
California,SMU06000000500000011,2022,9,1296.19,2022-09-01
California,SMU06000000500000011,2022,10,1333.5,2022-10-01
California,SMU06000000500000011,2022,11,1280.1,2022-11-01
California,SMU06000000500000011,2022,12,1287.97,2022-12-01
California,SMU06000000500000011,2023,1,1318.21,2023-01-01
California,SMU06000000500000011,2023,2,1292.39,2023-02-01
California,SMU06000000500000011,2023,3,1285.15,2023-03-01
California,SMU06000000500000011,2023,4,1324.83,2023-04-01
California,SMU06000000500000011,2023,5,1290.23,2023-05-01
California,SMU06000000500000011,2023,6,1281.12,2023-06-01
California,SMU06000000500000011,2023,7,1324.8,2023-07-01
California,SMU06000000500000011,2023,8,1290.69,2023-08-01
California,SMU06000000500000011,2023,9,1295.74,2023-09-01
California,SMU06000000500000011,2023,10,1333.14,2023-10-01
California,SMU06000000500000011,2023,11,1296.34,2023-11-01
California,SMU06000000500000011,2023,12,1302.78,2023-12-01
California,SMU06000000500000011,2024,1,1296.29,2024-01-01
California,SMU06000000500000011,2024,2,1303.18,2024-02-01
California,SMU06000000500000011,2024,3,1307.72,2024-03-01
California,SMU06000000500000011,2024,4,1307.71,2024-04-01
California,SMU06000000500000011,2024,5,1318.68,2024-05-01
California,SMU06000000500000011,2024,6,1356.91,2024-06-01
California,SMU06000000500000011,2024,7,1325.6,2024-07-01
California,SMU06000000500000011,2024,8,1336.88,2024-08-01
California,SMU06000000500000011,2024,9,1376.89,2024-09-01
California,SMU06000000500000011,2024,10,1349.04,2024-10-01
California,SMU06000000500000011,2024,11,1346.02,2024-11-01
California,SMU06000000500000011,2024,12,1386.52,2024-12-01
California,SMU06000000500000011,2025,1,1349.16,2025-01-01
California,SMU06000000500000011,2025,2,1380.69,2025-02-01
California,SMU06000000500000011,2025,3,1376.93,2025-03-01
California,SMU06000000500000011,2025,4,1355.31,2025-04-01
California,SMU06000000500000011,2025,5,1354.64,2025-05-01
California,SMU06000000500000011,2025,6,1391.55,2025-06-01
California,SMU06000000500000011,2025,7,1356.63,2025-07-01
California,SMU06000000500000011,2025,8,1367.84,2025-08-01
California,SMU06000000500000011,2025,9,1372.92,2025-09-01
California,SMU06000000500000011,2025,10,1379.17,2025-10-01
California,SMU06000000500000011,2025,11,1394.27,2025-11-01
California,SMU06000000500000011,2025,12,1382.79,2025-12-01
Colorado,SMU08000000500000011,2022,1,1145.03,2022-01-01
Colorado,SMU08000000500000011,2022,2,1111.03,2022-02-01
Colorado,SMU08000000500000011,2022,3,1109.39,2022-03-01
Colorado,SMU08000000500000011,2022,4,1140.19,2022-04-01
Colorado,SMU08000000500000011,2022,5,1168.72,2022-05-01
Colorado,SMU08000000500000011,2022,6,1136.44,2022-06-01
Colorado,SMU08000000500000011,2022,7,1145.26,2022-07-01
Colorado,SMU08000000500000011,2022,8,1135.86,2022-08-01
Colorado,SMU08000000500000011,2022,9,1153.74,2022-09-01
Colorado,SMU08000000500000011,2022,10,1192.72,2022-10-01
Colorado,SMU08000000500000011,2022,11,1170.09,2022-11-01
Colorado,SMU08000000500000011,2022,12,1163.8,2022-12-01
Colorado,SMU08000000500000011,2023,1,1202.65,2023-01-01
Colorado,SMU08000000500000011,2023,2,1163.91,2023-02-01
Colorado,SMU08000000500000011,2023,3,1163.13,2023-03-01
Colorado,SMU08000000500000011,2023,4,1196.62,2023-04-01
Colorado,SMU08000000500000011,2023,5,1166.63,2023-05-01
Colorado,SMU08000000500000011,2023,6,1167.98,2023-06-01
Colorado,SMU08000000500000011,2023,7,1211.08,2023-07-01
Colorado,SMU08000000500000011,2023,8,1190.81,2023-08-01
Colorado,SMU08000000500000011,2023,9,1202.4,2023-09-01
Colorado,SMU08000000500000011,2023,10,1238.28,2023-10-01
Colorado,SMU08000000500000011,2023,11,1226.11,2023-11-01
Colorado,SMU08000000500000011,2023,12,1233.8,2023-12-01
Colorado,SMU08000000500000011,2024,1,1223.63,2024-01-01
Colorado,SMU08000000500000011,2024,2,1234.86,2024-02-01
Colorado,SMU08000000500000011,2024,3,1237.87,2024-03-01
Colorado,SMU08000000500000011,2024,4,1262.52,2024-04-01
Colorado,SMU08000000500000011,2024,5,1262.85,2024-05-01
Colorado,SMU08000000500000011,2024,6,1293.44,2024-06-01
Colorado,SMU08000000500000011,2024,7,1265.3,2024-07-01
Colorado,SMU08000000500000011,2024,8,1256.08,2024-08-01
Colorado,SMU08000000500000011,2024,9,1305.36,2024-09-01
Colorado,SMU08000000500000011,2024,10,1291.71,2024-10-01
Colorado,SMU08000000500000011,2024,11,1284.45,2024-11-01
Colorado,SMU08000000500000011,2024,12,1336.88,2024-12-01
Colorado,SMU08000000500000011,2025,1,1301.13,2025-01-01
Colorado,SMU08000000500000011,2025,2,1326.65,2025-02-01
Colorado,SMU08000000500000011,2025,3,1316.89,2025-03-01
Colorado,SMU08000000500000011,2025,4,1294.21,2025-04-01
Colorado,SMU08000000500000011,2025,5,1292.22,2025-05-01
Colorado,SMU08000000500000011,2025,6,1327.19,2025-06-01
Colorado,SMU08000000500000011,2025,7,1299.93,2025-07-01
Colorado,SMU08000000500000011,2025,8,1311.53,2025-08-01
Colorado,SMU08000000500000011,2025,9,1308.08,2025-09-01
Colorado,SMU08000000500000011,2025,10,1317.04,2025-10-01
Colorado,SMU08000000500000011,2025,11,1358.45,2025-11-01
Colorado,SMU08000000500000011,2025,12,1321.13,2025-12-01
Connecticut,SMU09000000500000011,2022,1,1183.27,2022-01-01
Connecticut,SMU09000000500000011,2022,2,1159.74,2022-02-01
Connecticut,SMU09000000500000011,2022,3,1157.35,2022-03-01
Connecticut,SMU09000000500000011,2022,4,1160.35,2022-04-01
Connecticut,SMU09000000500000011,2022,5,1185.37,2022-05-01
Connecticut,SMU09000000500000011,2022,6,1151.9,2022-06-01
Connecticut,SMU09000000500000011,2022,7,1158.43,2022-07-01
Connecticut,SMU09000000500000011,2022,8,1166.36,2022-08-01
Connecticut,SMU09000000500000011,2022,9,1185.03,2022-09-01
Connecticut,SMU09000000500000011,2022,10,1201.22,2022-10-01
Connecticut,SMU09000000500000011,2022,11,1180.51,2022-11-01
Connecticut,SMU09000000500000011,2022,12,1182.89,2022-12-01
Connecticut,SMU09000000500000011,2023,1,1206.0,2023-01-01
Connecticut,SMU09000000500000011,2023,2,1184.04,2023-02-01
Connecticut,SMU09000000500000011,2023,3,1176.18,2023-03-01
Connecticut,SMU09000000500000011,2023,4,1207.13,2023-04-01
Connecticut,SMU09000000500000011,2023,5,1166.88,2023-05-01
Connecticut,SMU09000000500000011,2023,6,1162.92,2023-06-01
Connecticut,SMU09000000500000011,2023,7,1196.62,2023-07-01
Connecticut,SMU09000000500000011,2023,8,1187.81,2023-08-01
Connecticut,SMU09000000500000011,2023,9,1202.4,2023-09-01
Connecticut,SMU09000000500000011,2023,10,1243.5,2023-10-01
Connecticut,SMU09000000500000011,2023,11,1226.77,2023-11-01
Connecticut,SMU09000000500000011,2023,12,1237.16,2023-12-01
Connecticut,SMU09000000500000011,2024,1,1230.06,2024-01-01
Connecticut,SMU09000000500000011,2024,2,1233.42,2024-02-01
Connecticut,SMU09000000500000011,2024,3,1246.75,2024-03-01
Connecticut,SMU09000000500000011,2024,4,1266.38,2024-04-01
Connecticut,SMU09000000500000011,2024,5,1258.51,2024-05-01
Connecticut,SMU09000000500000011,2024,6,1271.09,2024-06-01
Connecticut,SMU09000000500000011,2024,7,1249.22,2024-07-01
Connecticut,SMU09000000500000011,2024,8,1268.74,2024-08-01
Connecticut,SMU09000000500000011,2024,9,1297.35,2024-09-01
Connecticut,SMU09000000500000011,2024,10,1296.44,2024-10-01
Connecticut,SMU09000000500000011,2024,11,1283.05,2024-11-01
Connecticut,SMU09000000500000011,2024,12,1311.78,2024-12-01
Connecticut,SMU09000000500000011,2025,1,1293.14,2025-01-01
Connecticut,SMU09000000500000011,2025,2,1312.29,2025-02-01
Connecticut,SMU09000000500000011,2025,3,1306.61,2025-03-01
Connecticut,SMU09000000500000011,2025,4,1300.37,2025-04-01
Connecticut,SMU09000000500000011,2025,5,1298.93,2025-05-01
Connecticut,SMU09000000500000011,2025,6,1304.49,2025-06-01
Connecticut,SMU09000000500000011,2025,7,1301.48,2025-07-01
Connecticut,SMU09000000500000011,2025,8,1309.73,2025-08-01
Connecticut,SMU09000000500000011,2025,9,1326.31,2025-09-01
Connecticut,SMU09000000500000011,2025,10,1327.44,2025-10-01
Connecticut,SMU09000000500000011,2025,11,1350.48,2025-11-01
Connecticut,SMU09000000500000011,2025,12,1350.99,2025-12-01
Delaware,SMU10000000500000011,2022,1,965.63,2022-01-01
Delaware,SMU10000000500000011,2022,2,962.61,2022-02-01
Delaware,SMU10000000500000011,2022,3,970.55,2022-03-01
Delaware,SMU10000000500000011,2022,4,979.76,2022-04-01
Delaware,SMU10000000500000011,2022,5,977.44,2022-05-01
Delaware,SMU10000000500000011,2022,6,957.76,2022-06-01
Delaware,SMU10000000500000011,2022,7,970.49,2022-07-01
Delaware,SMU10000000500000011,2022,8,992.35,2022-08-01
Delaware,SMU10000000500000011,2022,9,993.18,2022-09-01
Delaware,SMU10000000500000011,2022,10,997.67,2022-10-01
Delaware,SMU10000000500000011,2022,11,979.76,2022-11-01
Delaware,SMU10000000500000011,2022,12,982.07,2022-12-01
Delaware,SMU10000000500000011,2023,1,1012.2,2023-01-01
Delaware,SMU10000000500000011,2023,2,1002.26,2023-02-01
Delaware,SMU10000000500000011,2023,3,988.2,2023-03-01
Delaware,SMU10000000500000011,2023,4,1018.98,2023-04-01
Delaware,SMU10000000500000011,2023,5,986.26,2023-05-01
Delaware,SMU10000000500000011,2023,6,977.4,2023-06-01
Delaware,SMU10000000500000011,2023,7,998.0,2023-07-01
Delaware,SMU10000000500000011,2023,8,991.58,2023-08-01
Delaware,SMU10000000500000011,2023,9,991.93,2023-09-01
Delaware,SMU10000000500000011,2023,10,1018.75,2023-10-01
Delaware,SMU10000000500000011,2023,11,998.39,2023-11-01
Delaware,SMU10000000500000011,2023,12,1011.15,2023-12-01
Delaware,SMU10000000500000011,2024,1,1012.15,2024-01-01
Delaware,SMU10000000500000011,2024,2,1014.74,2024-02-01
Delaware,SMU10000000500000011,2024,3,996.48,2024-03-01
Delaware,SMU10000000500000011,2024,4,1019.18,2024-04-01
Delaware,SMU10000000500000011,2024,5,1008.06,2024-05-01
Delaware,SMU10000000500000011,2024,6,1009.32,2024-06-01
Delaware,SMU10000000500000011,2024,7,990.89,2024-07-01
Delaware,SMU10000000500000011,2024,8,1015.32,2024-08-01
Delaware,SMU10000000500000011,2024,9,1035.83,2024-09-01
Delaware,SMU10000000500000011,2024,10,1031.79,2024-10-01
Delaware,SMU10000000500000011,2024,11,1035.18,2024-11-01
Delaware,SMU10000000500000011,2024,12,1057.8,2024-12-01
Delaware,SMU10000000500000011,2025,1,1030.69,2025-01-01
Delaware,SMU10000000500000011,2025,2,1053.2,2025-02-01
Delaware,SMU10000000500000011,2025,3,1066.29,2025-03-01
Delaware,SMU10000000500000011,2025,4,1048.78,2025-04-01
Delaware,SMU10000000500000011,2025,5,1062.1,2025-05-01
Delaware,SMU10000000500000011,2025,6,1070.27,2025-06-01
Delaware,SMU10000000500000011,2025,7,1053.0,2025-07-01
Delaware,SMU10000000500000011,2025,8,1072.87,2025-08-01
Delaware,SMU10000000500000011,2025,9,1073.87,2025-09-01
Delaware,SMU10000000500000011,2025,10,1090.91,2025-10-01
Delaware,SMU10000000500000011,2025,11,1114.74,2025-11-01
Delaware,SMU10000000500000011,2025,12,1095.77,2025-12-01
Florida,SMU12000000500000011,2022,1,1001.54,2022-01-01
Florida,SMU12000000500000011,2022,2,997.74,2022-02-01
Florida,SMU12000000500000011,2022,3,1001.88,2022-03-01
Florida,SMU12000000500000011,2022,4,1001.32,2022-04-01
Florida,SMU12000000500000011,2022,5,1009.97,2022-05-01
Florida,SMU12000000500000011,2022,6,999.5,2022-06-01
Florida,SMU12000000500000011,2022,7,1009.11,2022-07-01
Florida,SMU12000000500000011,2022,8,1009.8,2022-08-01
Florida,SMU12000000500000011,2022,9,1013.2,2022-09-01
Florida,SMU12000000500000011,2022,10,1037.42,2022-10-01
Florida,SMU12000000500000011,2022,11,1026.84,2022-11-01
Florida,SMU12000000500000011,2022,12,1034.21,2022-12-01
Florida,SMU12000000500000011,2023,1,1043.19,2023-01-01
Florida,SMU12000000500000011,2023,2,1049.54,2023-02-01
Florida,SMU12000000500000011,2023,3,1056.78,2023-03-01
Florida,SMU12000000500000011,2023,4,1068.1,2023-04-01
Florida,SMU12000000500000011,2023,5,1048.58,2023-05-01
Florida,SMU12000000500000011,2023,6,1043.78,2023-06-01
Florida,SMU12000000500000011,2023,7,1070.74,2023-07-01
Florida,SMU12000000500000011,2023,8,1060.88,2023-08-01
Florida,SMU12000000500000011,2023,9,1074.97,2023-09-01
Florida,SMU12000000500000011,2023,10,1098.16,2023-10-01
Florida,SMU12000000500000011,2023,11,1070.99,2023-11-01
Florida,SMU12000000500000011,2023,12,1088.47,2023-12-01
Florida,SMU12000000500000011,2024,1,1087.51,2024-01-01
Florida,SMU12000000500000011,2024,2,1106.3,2024-02-01
Florida,SMU12000000500000011,2024,3,1103.21,2024-03-01
Florida,SMU12000000500000011,2024,4,1095.89,2024-04-01
Florida,SMU12000000500000011,2024,5,1092.35,2024-05-01
Florida,SMU12000000500000011,2024,6,1103.55,2024-06-01
Florida,SMU12000000500000011,2024,7,1076.44,2024-07-01
Florida,SMU12000000500000011,2024,8,1099.22,2024-08-01
Florida,SMU12000000500000011,2024,9,1130.53,2024-09-01
Florida,SMU12000000500000011,2024,10,1108.52,2024-10-01
Florida,SMU12000000500000011,2024,11,1135.67,2024-11-01
Florida,SMU12000000500000011,2024,12,1180.21,2024-12-01
Florida,SMU12000000500000011,2025,1,1153.22,2025-01-01
Florida,SMU12000000500000011,2025,2,1191.6,2025-02-01
Florida,SMU12000000500000011,2025,3,1187.47,2025-03-01
Florida,SMU12000000500000011,2025,4,1161.0,2025-04-01
Florida,SMU12000000500000011,2025,5,1161.79,2025-05-01
Florida,SMU12000000500000011,2025,6,1187.82,2025-06-01
Florida,SMU12000000500000011,2025,7,1168.27,2025-07-01
Florida,SMU12000000500000011,2025,8,1181.27,2025-08-01
Florida,SMU12000000500000011,2025,9,1183.54,2025-09-01
Florida,SMU12000000500000011,2025,10,1191.11,2025-10-01
Florida,SMU12000000500000011,2025,11,1229.34,2025-11-01
Florida,SMU12000000500000011,2025,12,1209.5,2025-12-01
Georgia,SMU13000000500000011,2022,1,1035.92,2022-01-01
Georgia,SMU13000000500000011,2022,2,1022.26,2022-02-01
Georgia,SMU13000000500000011,2022,3,1008.94,2022-03-01
Georgia,SMU13000000500000011,2022,4,1011.7,2022-04-01
Georgia,SMU13000000500000011,2022,5,1038.61,2022-05-01
Georgia,SMU13000000500000011,2022,6,1014.54,2022-06-01
Georgia,SMU13000000500000011,2022,7,1025.39,2022-07-01
Georgia,SMU13000000500000011,2022,8,1033.71,2022-08-01
Georgia,SMU13000000500000011,2022,9,1039.61,2022-09-01
